LIMIT,K,MEAN_ERROR,STD_ERROR,FAILRATE,MAX_ERROR,MIN_ERROR,MEDIAN_ERROR,25th_PERCENTILE,75th_PERCENTILE,90th_PERCENTILE,95th_PERCENTILE,99th_PERCENTILE,99.99th_PERCENTILE
23,1,12.525947490602874,13.552475984139074,0.0027002700270027003,85.20359663887409,0.0,8.072686104169984,3.1488400403775825,17.73835981036594,28.394032817127847,38.473845519726005,65.79781878088617,85.13665008815431
23,2,12.011322881475628,12.582687648542665,0.0027002700270027003,86.76602045094229,0.0,7.986499184312139,3.6509034614670717,16.456914584018136,27.19276079289422,36.3735277056381,63.804710320660575,86.61178866895824
23,3,11.823084930877219,12.02302055960314,0.0027002700270027003,83.72760575242395,9.313225746154785e-10,8.057926263507689,3.980814443404507,15.559590688145118,25.551478787840647,35.915538696960716,61.72041960799082,83.31127521618721
23,4,11.872322415073878,11.994048334148896,0.0027002700270027003,79.96671563285695,2.7939677238464355e-09,7.946062409296019,4.066266925258643,15.516408407213646,26.602797612752063,35.762024478496116,60.93690137128494,79.83119181473737
23,5,11.868743808137806,12.026970279589676,0.0027002700270027003,79.96671563285695,2.7939677238464355e-09,8.023179355609685,4.031339012379012,15.220825826408639,25.918056383979643,36.02756310181782,61.214155398078674,79.83119181473737
23,6,11.91101010754324,12.06393982439272,0.004500450045004501,79.96671563285695,2.7939677238464355e-09,8.186732290019016,3.9558404536281255,15.187835524967639,26.680533263249846,35.95887995746265,61.7290820108797,79.6081832985799
23,7,11.825940550127584,11.820168513440143,0.0054005400540054005,79.96671563285695,2.7939677238464355e-09,8.195225566700621,3.9536223402670276,15.413171702721291,25.85128839868426,36.10435487793255,61.71560323301309,79.60850776223074
23,8,11.85740153074342,11.66880376702558,0.0054005400540054005,79.96671563285695,2.7939677238464355e-09,8.190008977982062,4.054275816956745,15.507649947393618,25.513132369759525,35.304575222989946,60.117594229864764,79.55573964292199
23,9,11.879367216567571,11.623083816343364,0.0054005400540054005,77.19863713286084,2.7939677238464355e-09,8.255035485596611,4.220253463116119,15.388551505421518,25.646151626348722,35.514394075193174,60.27784439988599,76.4175864020293
23,10,11.86590244818286,11.552743094993094,0.0054005400540054005,73.10995317976348,6.51925802230835e-09,8.31763848130664,4.226287932656194,15.37868053131488,26.187152101266147,35.773308295064105,59.06594961838703,72.9017134308824
23,11,11.901859588442719,11.428173237389283,0.0063006300630063005,70.05522613977013,6.51925802230835e-09,8.33069470942763,4.323608064073522,15.440448400123,25.838759590651332,34.86937954818113,59.123465405901285,69.66615107082066
23,12,11.933982621475737,11.341035172267398,0.0063006300630063005,67.6866927232892,6.51925802230835e-09,8.409314898553802,4.388068922939811,15.297364097730854,25.400650513790325,34.824800160011556,60.12380055800145,67.6521712122106
23,13,11.96489627099024,11.277616049974956,0.0063006300630063005,67.36140732109102,6.51925802230835e-09,8.400498809835074,4.312703689255493,15.55527296677692,25.576897009925432,35.3034880271908,58.966420619446176,67.31987211847358
23,14,11.924385175112144,11.183110801864089,0.0072007200720072,68.43272297589797,6.51925802230835e-09,8.547026339139878,4.339898787265769,15.530097060326723,25.56010950830942,34.62656925949552,59.135933031205944,68.09555582716449
23,15,11.924377957596763,11.122315053547489,0.0072007200720072,69.3767621678668,5.587935447692871e-09,8.65773771741124,4.42935993207558,15.337572492748652,25.348807622178665,34.900743450570474,57.37620654829243,68.87564991510159
24,1,12.497748164912386,13.45974421418485,0.0018001800180018,85.20359663887409,0.0,7.966435453219728,3.1729986628794635,17.723767004649783,28.513295555073256,38.64853088942147,64.97058753026687,85.13658961249875
24,2,12.151347958143118,12.70706632735896,0.0018001800180018,86.76602045094229,0.0,7.9753781185365344,3.667024000989198,16.650799887672687,27.83074879937772,36.90426813705492,63.802193269802984,86.13716585255152
24,3,11.890808436548337,12.150220417359339,0.0027002700270027003,80.68500546813301,9.313225746154785e-10,8.03451936421706,3.972224349603409,15.816165360292185,25.809945929508935,36.333473555328894,62.64454389026941,80.60549078336783
24,4,11.960114210557581,12.148107287672007,0.0027002700270027003,81.05182079248647,2.7939677238464355e-09,7.934215507691157,4.040693821827396,15.556675452229653,26.967999134918912,35.602906334203574,62.28207833344288,80.98029716579605
24,5,11.958015889557107,12.138391912682415,0.0027002700270027003,81.73081412572421,2.7939677238464355e-09,8.071243236289963,4.018929477536299,15.451615218987687,26.30406597567526,36.02756310181782,62.086771097450765,81.53552842256349
24,6,11.951353861689746,12.142147745490051,0.0027002700270027003,79.96671563285695,2.7939677238464355e-09,8.190588236606668,3.958185331736665,15.480813179633143,26.78292186929699,35.95424306951811,61.873994531140525,79.60753437127747
24,7,11.946249406384684,12.017495756753188,0.0027002700270027003,79.96671563285695,2.7939677238464355e-09,8.174450185920374,3.9764263731957215,15.420776486405462,26.24134499758909,36.501489474185014,61.711931457601004,79.60753437127747
24,8,11.952842182415132,11.874146424712901,0.0027002700270027003,79.96671563285695,2.7939677238464355e-09,8.330541389119404,4.070252188295276,15.577267621917414,25.615496786459456,35.67505890426293,60.22587784017112,79.55462286034007
24,9,11.953994627755824,11.786972540374776,0.0027002700270027003,77.19863713286084,2.7939677238464355e-09,8.37783311422381,4.239627486948345,15.4768800964971,25.422215273310687,35.97701334008157,60.26132839508044,76.94891018663324
24,10,11.92304290122992,11.667385615473641,0.0027002700270027003,75.53997338958663,6.51925802230835e-09,8.383721112035737,4.280001036621838,15.583084512787853,25.611984224776574,35.40964170035198,60.338229759276,75.27097015235877
24,11,11.962229543131471,11.620432852742837,0.0036003600360036,73.86187110245525,6.51925802230835e-09,8.326433205597123,4.2979924093016795,15.678648338223374,25.4762028009418,34.899108066319855,60.75994587460429,73.63800185302169
24,12,12.017668781487862,11.585949066359051,0.004500450045004501,72.68045436877645,6.51925802230835e-09,8.39405542478873,4.444787417263337,15.649690879555497,25.192831879632983,34.83728062123182,60.94029949181672,72.63513904928897
24,13,12.047094639048009,11.53290089003436,0.004500450045004501,69.3246254634133,6.51925802230835e-09,8.419575245317155,4.362392009382361,15.68431878879052,25.544393031210603,35.45291634611364,60.894864372578716,69.25339151497808
24,14,12.042319073463512,11.453254010611206,0.0054005400540054005,68.15231941204493,6.51925802230835e-09,8.510786693536987,4.342462880668555,15.616927902383917,25.39320034177944,35.44575194865923,59.972599466624764,68.02163716033087
24,15,12.054829721846517,11.384601956505142,0.0054005400540054005,67.84665384020164,5.587935447692871e-09,8.604661472400668,4.435262836551197,15.608897983565015,25.546752131701307,35.611486050323556,59.862628128797326,67.77332619838685
25,1,12.693618358987944,14.014760505442746,0.0018001800180018,85.20359663887409,0.0,7.942383632436212,3.1612328635743174,18.09553538496685,28.65781748062954,39.119534843771866,70.29348625162328,85.16911053356426
25,2,12.212188766216732,12.820060646097616,0.0018001800180018,86.76602045094229,0.0,7.966435453219728,3.6089532604591397,16.53605232130689,27.995605224504697,37.72109499051159,64.36683948355662,86.13716585255152
25,3,11.94928235868053,12.181646191032382,0.0018001800180018,79.96671563285695,9.313225746154785e-10,7.957984404910824,3.9658826295649114,15.816165359599541,26.193297737763622,36.762203615981356,62.550305665018534,79.83106939033078
25,4,12.009776037739458,12.026025235709591,0.0018001800180018,79.96671563285695,2.7939677238464355e-09,7.945468255277845,4.0353631178541916,15.90065416888179,27.229659631011817,35.60354996293448,62.432768857333954,79.83106939033078
25,5,11.971299887155388,11.992503921521772,0.0027002700270027003,79.96671563285695,2.7939677238464355e-09,8.127544215224969,4.071736738919805,15.521031128507527,26.298981173972464,36.029828964732594,62.11134112255332,79.83119181473737
25,6,11.999735457162917,12.099717162567094,0.0027002700270027003,79.96671563285695,2.7939677238464355e-09,8.2681505456351,3.977692259942941,15.674460658118406,26.78292186929699,35.53896224467842,62.14695922713859,79.60753437127747
25,7,12.001575750891542,11.992025415327499,0.0027002700270027003,79.96671563285695,2.7939677238464355e-09,8.308638190968367,3.973668086511028,15.454639806541362,26.61268075569589,36.42786424467722,59.967679098217275,79.60753437127747
25,8,12.019499773063508,11.872719930194295,0.0027002700270027003,79.96671563285695,2.7939677238464355e-09,8.35601489216857,4.121158894233061,15.606259468234239,26.409175650865023,35.9540199823784,60.22587784017112,79.55462286034007
25,9,12.00736344115743,11.758459425559874,0.0027002700270027003,77.19863713286084,2.7939677238464355e-09,8.466502309198884,4.264214518247232,15.569157325243653,25.782549059122914,35.691041745391836,60.382660544084814,76.76308866180628
25,10,11.974972272517883,11.638298430236368,0.0027002700270027003,73.10995317976348,6.51925802230835e-09,8.505059673783201,4.307232402194598,15.563973399816067,26.179243508136025,35.04844574602863,60.38537473126543,72.99486986487554
25,11,12.009500645475384,11.591065131245989,0.0027002700270027003,70.77074418278285,6.51925802230835e-09,8.375636223431414,4.403191031898461,15.71036111207204,25.746188235843633,34.898800447811155,60.75767877395001,70.69153633542122
25,12,12.04996685258967,11.544592298671558,0.0027002700270027003,71.80123888493272,6.51925802230835e-09,8.41026625455458,4.465696613468707,15.903327001871766,25.29969494110659,34.52980148720204,60.632698068864606,71.65802691830893
25,13,12.07961147155387,11.49517371683494,0.0027002700270027003,72.48008111104866,6.51925802230835e-09,8.57981993871918,4.443463733058268,15.790428933198829,25.087532193440072,35.24776876417128,60.613192547231286,72.06488653232276
25,14,12.05746401960474,11.440001164789386,0.0027002700270027003,71.4216637653673,6.51925802230835e-09,8.558253676463792,4.401936751194167,15.894836857058053,25.063142877215704,35.08300011713623,60.607602142713276,71.09437851681366
25,15,12.0411176411247,11.368385072570355,0.0027002700270027003,70.51793764085414,5.587935447692871e-09,8.585505492861842,4.429415556104365,15.709058025598615,25.080400879998503,34.93507728183032,57.909834948317666,70.36236298687655
