LIMIT,K,MEAN_ERROR,STD_ERROR,FAILRATE,MAX_ERROR,MIN_ERROR,MEDIAN_ERROR,25th_PERCENTILE,75th_PERCENTILE,90th_PERCENTILE,95th_PERCENTILE,99th_PERCENTILE,99.99th_PERCENTILE
0.55,1,11.719421302821951,13.550629261565668,0.0,62.80528932641736,7.450580596923828e-09,7.01376254202496,3.0548117304501585,13.419562487507761,28.61486036903716,46.557851324948636,57.19936198900124,62.74923005304311
0.55,2,11.834262077601801,13.513076346890578,0.0,62.80528932641736,7.450580596923828e-09,6.274123466274409,3.1441772880327847,13.43614117399604,28.52720258525602,44.552730733772876,59.132125781458775,62.76855769096771
0.55,3,12.24969947124245,12.98796009105183,0.01,62.80528932641736,7.450580596923828e-09,7.030361282883273,4.244891700949561,13.601627803757122,32.00288161294159,43.00546567330879,51.81199095211884,62.69535634267423
0.55,4,12.095755990942726,12.567150451914488,0.01,58.86349187170759,7.450580596923828e-09,7.922962760104468,3.989984318049958,13.12534434503832,33.04693696083123,42.4389590971573,51.99942619391172,58.794851214929544
0.55,5,12.205739357060343,12.417974203149573,0.01,57.63881169156457,7.450580596923828e-09,7.9829225686566225,3.9620525753024065,13.445997011592024,32.19169803011901,40.5885188175012,54.71649945959025,57.60958856924479
0.55,6,12.480905302089365,12.718839484892724,0.01,61.548952714150836,7.450580596923828e-09,7.825738053394361,4.248952459369884,14.159704651765415,31.51705775348451,42.300495141279505,56.628126358968,61.499744450598946
0.55,7,12.370978662889023,12.981681057298877,0.01,64.37532361856648,7.450580596923828e-09,7.983283925127306,4.293054199285488,14.763472941215838,31.059813292209576,41.24562884056156,55.90195037308042,64.29058988611152
0.55,8,12.382228258369556,12.937284781028298,0.01,66.5109325420133,7.450580596923828e-09,7.571312005703737,4.203420169018206,15.288031255433538,30.411027128287326,40.461814064400514,55.3581385889559,66.39940460248258
0.55,9,12.354735825764948,12.971906363291103,0.01,68.18042951268544,7.450580596923828e-09,8.003234583713404,4.054659997742325,15.760179707836587,29.593844621073856,40.42754347796056,55.33161270498478,68.05194134460827
0.55,10,12.342461900680105,12.98976988985167,0.01,69.5209667128907,0.895871863764929,8.035457223616651,4.3138313291656285,14.417500613266938,29.53968732434586,40.33578406379353,55.31049415977063,69.37886198735931
0.55,11,12.299195929717973,12.853916867879889,0.01,67.96131968771192,0.8573571161715783,8.19467465523973,4.772738193175741,15.075522539142629,29.685644369121775,40.38221985482014,56.40519691177889,67.84575845995244
0.55,12,12.240912437325571,12.826377487439718,0.01,66.66681793287208,0.8381859875336994,7.994322999063386,4.700806332372647,14.782652308518053,30.69998375376381,39.704422971137014,58.02697246041214,66.58041947814736
0.55,13,12.161547443461224,12.62521770261658,0.01,62.770931316325,0.7764186993127014,8.020476489226471,4.3837249054988305,14.76715897721779,30.825009361261497,40.03779832098836,59.34888189568461,62.736710822118546
0.55,14,12.091376161495102,12.415917166661247,0.01,59.43266485481514,0.7420412192663635,7.844003444247746,4.2274180724375405,14.729084201367867,30.103113168833985,39.02611222763931,58.440044960807505,59.42273865587505
0.55,15,12.259318234448273,12.454564268330092,0.01,57.67755787822715,0.6787954254729364,7.701560383512801,4.164337536696957,15.30370261744763,31.92103095287811,40.72367968924064,56.563180535494915,57.66641410479981
0.56,1,11.719421302821951,13.550629261565668,0.0,62.80528932641736,7.450580596923828e-09,7.01376254202496,3.0548117304501585,13.419562487507761,28.61486036903716,46.557851324948636,57.19936198900124,62.74923005304311
0.56,2,11.858349812215335,13.515881016350304,0.0,62.80528932641736,7.450580596923828e-09,6.274123466274409,3.1441772880327847,13.43614117399604,28.971905397434536,44.552730733772876,59.132125781458775,62.76855769096771
0.56,3,12.011312147154435,12.206229384817597,0.01,51.58763792407198,7.450580596923828e-09,7.030361282883273,4.244891700949561,13.601627803757122,30.51863196827667,42.501019107489846,50.96741471604341,51.581435691991686
0.56,4,12.031908194257992,12.478112669562602,0.01,58.86349187170759,7.450580596923828e-09,7.922962760104468,3.989984318049958,13.170956652165724,28.844561005143404,42.4389590971573,51.99942619391172,58.794851214929544
0.56,5,12.255485370185674,12.662143900899379,0.01,57.63881169156457,7.450580596923828e-09,7.9829225686566225,3.9620525753024065,13.445997011592024,32.17093459039162,42.47593832977489,54.71649945959025,57.60958856924479
0.56,6,12.292261198627234,12.646064603668135,0.02,61.548952714150836,7.450580596923828e-09,7.578078081740076,4.221294148263703,13.985511509086795,31.65599146737403,42.274525543749704,56.678338872796424,61.50024657573724
0.56,7,12.199780614021726,12.932204287987366,0.02,64.37532361856648,7.450580596923828e-09,7.702528033264501,4.379864626293261,14.581373020654311,31.217535882563812,41.445436904767206,55.98841336538134,64.29145451603455
0.56,8,12.294210252761825,13.070999692947584,0.02,66.5109325420133,7.450580596923828e-09,7.476801090592564,4.172087613421304,15.28312450639499,29.314779326482174,42.388485639466516,55.471942608885115,66.4005426426819
0.56,9,12.260068633950647,13.049309302626694,0.02,68.18042951268544,7.450580596923828e-09,7.714822408146712,3.9661131923307633,15.760179707836587,26.7552096037412,42.118593234888344,55.46272308057363,68.05325244836419
0.56,10,12.218612083224958,13.006171201342886,0.02,69.5209667128907,0.895871863764929,8.002346559996077,4.412271971970592,14.394412989092302,24.802125143721845,40.41912747915875,55.455498981741314,69.38031203557907
0.56,11,12.131710124287547,12.788823501390915,0.02,67.96131968771192,0.8573571161715783,7.906612907986686,4.813420823153335,14.683604068064238,25.52809973760813,40.4139068541189,56.52311653194153,67.84693765615411
0.56,12,12.116270007271137,12.83416169670178,0.02,66.66681793287208,0.8381859875336994,7.676363971258336,4.660199534615421,14.711123809736504,26.747640375088928,39.733755873695,58.11513414890668,66.58130109503234
0.56,13,11.986742327083102,12.491177681714573,0.02,62.770931316325,0.7764186993127014,8.011005067000045,4.357011590112608,14.696583201705835,27.743856455969905,40.151786779266224,59.38380076732382,62.73706001083495
0.56,14,11.947399727478654,12.278158727225987,0.02,59.43266485481514,0.7420412192663635,7.844003444247746,4.160161162126908,14.77593753614492,27.547863811763282,39.16047646428248,58.450173735236156,59.42283994361934
0.56,15,12.08205323015965,12.26959482930705,0.02,57.67755787822715,0.6787954254729364,7.6964157883213,4.177998121559363,15.265402500906408,27.373028413336353,40.76527164295375,56.574551732869736,57.666527816773566
0.5700000000000001,1,11.719421302821951,13.550629261565668,0.0,62.80528932641736,7.450580596923828e-09,7.01376254202496,3.0548117304501585,13.419562487507761,28.61486036903716,46.557851324948636,57.19936198900124,62.74923005304311
0.5700000000000001,2,11.858349812215335,13.515881016350304,0.0,62.80528932641736,7.450580596923828e-09,6.274123466274409,3.1441772880327847,13.43614117399604,28.971905397434536,44.552730733772876,59.132125781458775,62.76855769096771
0.5700000000000001,3,12.02349800421338,12.245640319025041,0.01,52.161156948388474,7.450580596923828e-09,7.030361282883273,4.244891700949561,13.601627803757122,30.51863196827667,42.501019107489846,51.59910830455831,52.15553646195016
0.5700000000000001,4,12.069544750385518,12.60317613924718,0.01,58.86349187170759,7.450580596923828e-09,7.922962760104468,3.989984318049958,13.170956652165724,28.844561005143404,42.4389590971573,55.65092486940434,58.83136620168452
0.5700000000000001,5,12.255485370185674,12.662143900899379,0.01,57.63881169156457,7.450580596923828e-09,7.9829225686566225,3.9620525753024065,13.445997011592024,32.17093459039162,42.47593832977489,54.71649945959025,57.60958856924479
0.5700000000000001,6,12.25532176501396,12.538950566369563,0.02,61.548952714150836,7.450580596923828e-09,7.578078081740076,4.221294148263703,13.985511509086795,31.65599146737403,40.806034158688846,54.85127072351121,61.48197589424438
0.5700000000000001,7,12.195940306015721,12.907883635522708,0.02,64.37532361856648,7.450580596923828e-09,7.702528033264501,4.379864626293261,14.581373020654311,31.217535882563812,41.916522635939636,54.92723877588959,64.28084277013963
0.5700000000000001,8,12.231284022587381,12.868118282117889,0.02,66.5109325420133,7.450580596923828e-09,7.476801090592564,4.172087613421304,15.28312450639499,29.314779326482174,42.80323537525433,53.40063092892156,66.37982952588224
0.5700000000000001,9,12.177853481181405,12.905401141744486,0.03,68.18042951268544,7.450580596923828e-09,7.42641023258002,3.877566386919202,15.760179707836587,27.114922098319866,41.91528495104271,55.44565244975871,68.0530817420561
0.5700000000000001,10,12.159189365967173,12.935537788291054,0.03,69.5209667128907,0.895871863764929,7.969235896375501,4.401374725675062,14.394412989092302,25.421686251644807,40.29630333032658,55.038190476725674,69.37613895052895
0.5700000000000001,11,12.123368983784935,12.906507809434286,0.03,67.96131968771192,0.8573571161715783,7.618551160733642,4.792733634355188,14.301591731885958,26.028992132100516,40.09422547845745,56.64103615210401,67.84811685235577
0.5700000000000001,12,12.134137935757682,13.019402999586159,0.03,66.66681793287208,0.8381859875336994,7.358404943453287,4.619592736858194,14.562349622264392,27.301139658521166,40.12791995742727,58.203295837401086,66.58218271191731
0.5700000000000001,13,11.945657168704368,12.539793317616466,0.03,62.770931316325,0.7764186993127014,8.00153364477362,4.330298274726386,14.62405236704971,28.329858522608607,38.74146617461292,59.41871963896297,62.73740919955136
0.5700000000000001,14,11.926557332122677,12.317540240733251,0.03,59.43266485481514,0.7420412192663635,7.844003444247746,4.092904251816274,14.822790870921974,27.995488571559303,39.526928452746645,58.4603025096648,59.42294123136363
0.5700000000000001,15,11.998565139002533,12.099612515305866,0.03,57.67755787822715,0.6787954254729364,7.6912711931298,4.177539501917466,15.30370261744763,27.699005419830463,37.308318063846215,56.58592293024454,57.66664152874731
0.5800000000000001,1,11.776449948797849,13.543883608971875,0.0,62.80528932641736,7.450580596923828e-09,7.01376254202496,3.0548117304501585,13.419562487507761,28.61486036903716,46.557851324948636,57.19936198900124,62.74923005304311
0.5800000000000001,2,11.90916368883551,13.537808198584695,0.0,62.80528932641736,7.450580596923828e-09,6.274123466274409,3.1441772880327847,14.236111185857803,28.971905397434536,44.552730733772876,59.132125781458775,62.76855769096771
0.5800000000000001,3,12.129741166711984,12.254242327849477,0.01,52.161156948388474,7.450580596923828e-09,7.030361282883273,4.260842547237173,15.544238482830348,30.51863196827667,42.501019107489846,51.59910830455831,52.15553646195016
0.5800000000000001,4,12.178150114248455,12.58885478096389,0.01,58.86349187170759,7.450580596923828e-09,7.7472066111700935,4.314326018674011,13.942702514196242,28.844561005143404,42.4389590971573,55.65092486940434,58.83136620168452
0.5800000000000001,5,12.262590849815863,12.655364050991356,0.01,57.63881169156457,7.450580596923828e-09,7.9829225686566225,4.17531243218412,13.452704753548968,32.17093459039162,42.47593832977489,54.71649945959025,57.60958856924479
0.5800000000000001,6,12.28583769557726,12.574933066367695,0.02,61.548952714150836,7.450580596923828e-09,7.285574330021831,4.346372614432406,14.159704651765415,31.65599146737403,40.806034158688846,54.85127072351121,61.48197589424438
0.5800000000000001,7,12.175939483100898,12.952111777046184,0.02,64.37532361856648,7.450580596923828e-09,7.290581878945589,4.354175606780363,13.576585172268388,31.217535882563812,41.916522635939636,54.92723877588959,64.28084277013963
0.5800000000000001,8,12.147043898906801,12.910133779665536,0.02,66.5109325420133,7.450580596923828e-09,7.476801090592564,4.030725374717632,14.863720425810419,29.314779326482174,42.80323537525433,53.40063092892156,66.37982952588224
0.5800000000000001,9,12.038797422182258,12.958161621751152,0.03,68.18042951268544,7.450580596923828e-09,7.397860662805999,3.8363523222060825,15.760179707836587,27.114922098319866,41.91528495104271,55.44565244975871,68.0530817420561
0.5800000000000001,10,12.109845648986788,12.983095813511389,0.03,69.5209667128907,0.895871863764929,7.867537621319615,4.226287932656194,14.25064322160747,25.421686251644807,40.29630333032658,55.038190476725674,69.37613895052895
0.5800000000000001,11,12.109517654960442,12.955054336675845,0.03,67.96131968771192,0.8573571161715783,7.203637191891566,4.752742751996294,14.301591731885958,26.028992132100516,40.09422547845745,56.64103615210401,67.84811685235577
0.5800000000000001,12,12.201369586584326,13.070882826718686,0.03,66.66681793287208,0.8381859875336994,7.273898996862666,4.488767775648086,14.562349622264392,27.301139658521166,40.12791995742727,58.203295837401086,66.58218271191731
0.5800000000000001,13,12.09355293435773,12.574676320664091,0.03,62.770931316325,0.7764186993127014,8.00153364477362,4.274513796327973,14.650893722889046,28.329858522608607,38.74146617461292,59.41871963896297,62.73740919955136
0.5800000000000001,14,12.012617945128941,12.29723234299899,0.03,59.43266485481514,0.7420412192663635,7.844003444247746,3.994346139405146,15.091657885378583,27.995488571559303,39.22826304967262,58.4603025096648,59.42294123136363
